,Entity,Iteration,Probability,Relation,Value
2843,concept:company:canon_corporation,1115,0.9921875,concept:companyceo,concept:ceo:fujio_mitarai
2844,concept:company:canon_corporation,1114,1.0,concept:companyeconomicsector,concept:economicsector:imaging
2845,concept:company:apollo_group,1096,0.9375,concept:companyeconomicsector,concept:politicsissue:education
2846,concept:company:envirocare_of_utah,1103,1.0,concept:companyalsoknownas,concept:company:energysolutions
2847,concept:company:mary_kay,1096,0.9375,concept:companyeconomicsector,concept:economicsector:sales
2848,concept:company:tripadvisor,1114,0.96875,concept:companyeconomicsector,concept:economicsector:travel
2849,concept:transportation:southwest,1115,0.9999999999315919,concept:companyceo,concept:ceo:gary_kelly
2850,concept:company:lonely_planet,1095,0.96875,concept:companyeconomicsector,concept:economicsector:travel
2851,concept:company:airbus,896,0.9999999998001731,concept:companyeconomicsector,concept:economicsector:aerospace
2852,concept:company:panasonic,1115,0.9990234375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
2853,concept:company:panasonic,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:panasonic_corp
2854,concept:company:panasonic,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:toshiba
2855,concept:company:panasonic,1115,0.9375,concept:companyalsoknownas,concept:company:samsung
2856,concept:company:panasonic,1115,0.9969157498447392,concept:companyeconomicsector,concept:economicsector:consumer_electronics
2857,concept:company:kpmr,1115,0.9999997331615121,concept:companyeconomicsector,concept:economicsector:media
2858,concept:company:paramount_pictures,1115,1.0,concept:companyceo,concept:ceo:brad_grey
2859,concept:company:symantec,1115,0.9999945600569986,concept:companyceo,concept:ceo:john_w__thompson
2860,concept:company:digital_equipment,1114,1.0,concept:companyalsoknownas,concept:company:dec
2861,concept:company:digital_equipment,1114,1.0,concept:companyeconomicsector,concept:economicsector:computer
2862,concept:company:skype,1115,0.96875,concept:companyceo,concept:ceo:josh_silverman
2863,concept:company:notes_unix,1114,0.9375,concept:companyalsoknownas,concept:company:at_t
2864,concept:company:blackberry,1115,0.984375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
2865,concept:company:national_public_radio,1114,1.0,concept:companyalsoknownas,concept:politicsblog:npr
2866,concept:company:national_public_radio,1114,0.984375,concept:companyeconomicsector,concept:economicsector:media
2867,concept:company:national_public_radio,1114,0.9661924973878877,concept:companyeconomicsector,concept:economicsector:news
2868,concept:automobilemaker:lenovo_group,1106,0.9789327475250917,concept:companyeconomicsector,concept:economicsector:computer
2869,concept:company:chesapeake_energy,1115,0.9375,concept:companyceo,concept:ceo:aubrey_k_mcclendon
2870,concept:automobilemaker:tata,1115,0.9999997583214368,concept:companyceo,concept:ceo:ratan_tata
2871,concept:automobilemaker:tata,1112,0.9921875,concept:companyeconomicsector,concept:economicsector:automobile
2872,concept:company:ncr_corporation,1108,0.9999999910282898,concept:companyeconomicsector,concept:economicsector:telecommunications
2873,concept:company:phillyinquirer,1114,1.0,concept:companyalsoknownas,concept:website:the_philadelphia_inquirer
2874,concept:company:campbell_soup,1115,1.0,concept:companyceo,concept:ceo:douglas_r__conant
2875,concept:company:boost_mobile,1081,0.9999999997422788,concept:companyeconomicsector,concept:economicsector:telecommunications
2876,concept:company:geico,1108,0.999755859375,concept:companyeconomicsector,concept:economicsector:insurance
2877,concept:company:progress_energy,1095,0.9375,concept:companyeconomicsector,concept:politicsissue:energy
2878,concept:company:british_air,1114,1.0,concept:companyalsoknownas,concept:recordlabel:bbc
2879,concept:company:motorolla,1115,0.984375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
2880,concept:company:seven_network,1115,0.9375,concept:companyceo,concept:ceo:kerry_stokes
2881,concept:company:fidelity,1115,1.0,concept:companyceo,concept:ceo:edward_johnson
2882,concept:company:fidelity,1114,1.0,concept:companyeconomicsector,concept:economicsector:investment
2883,concept:company:fidelity,1114,0.96875,concept:companyeconomicsector,concept:economicsector:financial_services
2884,concept:automobilemaker:daimlerchrysler,1115,0.9375,concept:companyalsoknownas,concept:automobilemaker:dodge
2885,concept:automobilemaker:daimlerchrysler,1115,1.0,concept:companyceo,concept:ceo:dieter_zetsche
2886,concept:automobilemaker:daimlerchrysler,1108,0.9375,concept:companyeconomicsector,concept:economicsector:auto
2887,concept:company:microsoft_dynamics,1115,0.984375,concept:companyalsoknownas,concept:biotechcompany:microsoft
2888,concept:company:epic_systems,1114,0.9375,concept:companyalsoknownas,concept:recordlabel:epic
2889,concept:automobilemaker:dodge,1115,0.9375,concept:companyalsoknownas,concept:automobilemaker:daimlerchrysler
2890,concept:company:new_york_life,1114,0.999333549383057,concept:companyeconomicsector,concept:economicsector:insurance
2891,concept:company:clearwire_corp_,1115,0.9999999999260838,concept:companyeconomicsector,concept:economicsector:telecommunications
2892,concept:company:doubleclick,1114,0.964949509339052,concept:companyeconomicsector,concept:academicfield:marketing
2893,concept:company:converse,960,0.9999999982263887,concept:companyeconomicsector,concept:economicsector:sports
2894,concept:company:fmr_corp_,1103,1.0,concept:companyalsoknownas,concept:company:fidelity_investments
2895,concept:automobilemaker:honda,1115,0.9375,concept:companyceo,concept:ceo:soichiro_honda
2896,concept:automobilemaker:honda,1109,0.9921875,concept:companyeconomicsector,concept:economicsector:automobile
2897,concept:company:audible,1043,0.9999998285053261,concept:companyeconomicsector,concept:economicsector:internet
2898,concept:company:bsnl,1095,0.9375,concept:companyeconomicsector,concept:economicsector:public_sector
2899,concept:company:discovery_channel,1107,0.96875,concept:companyeconomicsector,concept:economicsector:media
2900,concept:company:radio_shack,1102,0.9375,concept:companyalsoknownas,concept:company:tandy_corporation
2901,concept:company:du_pont,1115,1.0,concept:companyceo,concept:ceo:charles_o__holliday
2902,concept:company:firstenergy,1115,0.9375,concept:companyceo,concept:ceo:anthony_j__alexander
2903,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:nec_corp
2904,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:company:matsushita
2905,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:automobilemaker:hyundai
2906,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
2907,concept:company:samsung,1104,0.9375,concept:companyalsoknownas,concept:automobilemaker:hankook_tire
2908,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:sharp_corporation
2909,concept:company:samsung,1115,0.9375,concept:companyalsoknownas,concept:company:panasonic
2910,concept:company:samsung,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sprint
2911,concept:company:samsung,1115,0.984375,concept:companyalsoknownas,concept:company:philips_electronics
2912,concept:company:samsung,1115,0.9999990463256836,concept:companyalsoknownas,concept:company:lg_electronics_inc
2913,concept:company:samsung,1114,0.9375,concept:companyalsoknownas,concept:company:motorola
2914,concept:company:samsung,1102,0.9990050311669308,concept:companyeconomicsector,concept:economicsector:electronics
2915,concept:company:samsung,1102,0.9244434479861958,concept:companyeconomicsector,concept:economicsector:consumer_electronics
2916,concept:company:aviva,1094,0.984375,concept:companyeconomicsector,concept:economicsector:insurance
2917,concept:automobilemaker:chrysler,1115,0.9606513200028706,concept:companyceo,concept:ceo:lee_iacocca
2918,concept:company:hotmail,1114,0.9375,concept:companyeconomicsector,concept:economicsector:internet
2919,concept:company:htc,1115,0.9990234375,concept:companyalsoknownas,concept:biotechcompany:sony_corp
2920,concept:company:htc,1115,0.984375,concept:companyalsoknownas,concept:company:lg_electronics_inc
2921,concept:company:htc,1115,0.9999641647813537,concept:companyceo,concept:ceo:peter_chou
2922,concept:company:vivendi,1114,0.9375,concept:companyeconomicsector,concept:economicsector:media
2923,concept:company:mcdonalds,1115,0.96875,concept:companyceo,concept:ceo:jack_greenberg
2924,concept:company:arthur_andersen,1095,0.9375,concept:companyeconomicsector,concept:economicsector:auditing
2925,concept:company:south_african_airways,1115,1.0,concept:companyceo,concept:ceo:david_neeleman
2926,concept:company:s_p_500,1115,0.9375,concept:companyalsoknownas,concept:company:mcgraw_hill_companies
2927,concept:company:arthur_anderson,896,1.0,concept:companyeconomicsector,concept:academicfield:accounting
2928,concept:company:singapore_airlines,1115,0.9375,concept:companyceo,concept:personasia:chew_choon_seng
2929,concept:company:cnn__msnbc,1112,1.0,concept:companyeconomicsector,concept:economicsector:media
2930,concept:company:cnn__msnbc,1112,1.0,concept:companyeconomicsector,concept:economicsector:news
2931,concept:company:berkshire_hathaway,1115,1.0,concept:companyceo,concept:ceo:warren_buffett
2932,concept:company:berkshire_hathaway,1114,1.0,concept:companyeconomicsector,concept:economicsector:insurance
2933,concept:company:pixar_animation_studios,1115,0.999969482421875,concept:companyceo,concept:ceo:john_lasseter
2934,concept:company:unilever,1114,0.9853342529717561,concept:companyeconomicsector,concept:economicsector:consumer_products
2935,concept:company:fujitsu,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:nec_corp
2936,concept:company:baidu,1115,0.99609375,concept:companyceo,concept:ceo:robin_li
2937,concept:company:baidu,1115,0.9921875,concept:companyeconomicsector,concept:economicsector:internet
2938,concept:company:fico,1102,0.9375,concept:companyalsoknownas,concept:creditunion:credit
2939,concept:company:fico,1102,0.9375,concept:companyalsoknownas,concept:bank:experian
2940,concept:company:fico,1115,0.9375,concept:companyalsoknownas,concept:company:equifax
2941,concept:company:fico,1115,0.984375,concept:companyalsoknownas,concept:company:fair_isaac
2942,concept:company:the_today_show,1114,0.9301885781673077,concept:companyeconomicsector,concept:economicsector:news
2943,concept:company:news_corp_,1098,0.96875,concept:companyeconomicsector,concept:economicsector:media
2944,concept:company:easygroup,1115,0.9375,concept:companyceo,concept:ceo:stelios_haji_ioannou
2945,concept:company:lg_electronics_inc,1115,0.984375,concept:companyalsoknownas,concept:company:htc
2946,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:cingular_wireless
2947,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:sharp_corporation
2948,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:biotechcompany:nec_corp
2949,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:sonyericsson
2950,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:access
2951,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:at_t
2952,concept:company:lg_electronics_inc,1115,0.9999990463256836,concept:companyalsoknownas,concept:company:samsung
2953,concept:company:lg_electronics_inc,1115,0.9375,concept:companyalsoknownas,concept:company:philips_electronics
2954,concept:company:lg_electronics_inc,1115,0.9991508847516511,concept:companyeconomicsector,concept:economicsector:consumer_electronics
2955,concept:company:lg_electronics_inc,1115,0.9375,concept:companyeconomicsector,concept:economicsector:electronics
2956,concept:company:eds,1114,0.9375,concept:companyalsoknownas,concept:biotechcompany:electronic_data_systems_corporation
2957,concept:automobilemaker:volkswagen,1115,0.9921875,concept:companyceo,concept:ceo:ferdinand_piech
2958,concept:automobilemaker:volkswagen,1110,0.984375,concept:companyeconomicsector,concept:economicsector:automobile
2959,concept:company:larsen___toubro,1115,0.96875,concept:companyeconomicsector,concept:academicfield:engineering
2960,concept:company:siri,1114,1.0,concept:companyalsoknownas,concept:company:sirius_satellite_radio
2961,concept:company:sirius_xm_radio,1114,0.9375,concept:companyalsoknownas,concept:retailstore:sirius
2962,concept:company:wuvc,1103,0.9999997339278508,concept:companyeconomicsector,concept:economicsector:media
2963,concept:company:sinclair,1115,0.984375,concept:companyceo,concept:personaustralia:smith
2964,concept:company:electronic_arts,1115,1.0,concept:companyceo,concept:ceo:john_riccitiello
2965,concept:company:electronic_arts,1114,1.0,concept:companyeconomicsector,concept:economicsector:video_games
2966,concept:company:dec,1114,1.0,concept:companyalsoknownas,concept:company:digital_equipment
2967,concept:company:dec,860,0.9999999978436429,concept:companyeconomicsector,concept:economicsector:computer
2968,concept:company:second_life,1103,0.9375,concept:companyalsoknownas,concept:company:linden_research
2969,concept:company:aol_video,1115,0.9375,concept:companyalsoknownas,concept:company:aol_time_warner
2970,concept:company:aol_video,1115,0.99609375,concept:companyalsoknownas,concept:company:america_online
2971,concept:company:aol_video,1115,0.9993977685795098,concept:companyceo,concept:ceo:ron_grant
2972,concept:company:aol_video,1115,0.9977487282538933,concept:companyeconomicsector,concept:economicsector:internet
2973,concept:company:aol_video,1115,0.9966184793123419,concept:companyeconomicsector,concept:economicsector:media
2974,concept:company:the_travelers_companies,1115,0.99609375,concept:companyceo,concept:ceo:jay_s__fishman
